,Unnamed: 0,Unnamed: 0.1,title of tmdb_5000_credits,budget,original_language,popularity,release_date,revenue,vote_average,vote_count,key,runtime,cast_count,Top3cast_avg_rev,director_avg_revenue,director_avg_vote,Director_Number,country_count,company_count,genre_count,budget_relative_2020,trend_average,awardedcast,book,sequal,isenglish,Action,Adventure,Animation,Comedy,Crime,Documentary,Drama,Family,Fantasy,Foreign,History,Horror,Music,Mystery,Romance,ScienceFiction,TVMovie,Thriller,War,Western,Afghanistan,Algeria,Angola,Argentina,Aruba,Australia,Austria,Bahamas,Belgium,Bhutan,Bolivia,Bosnia and Herzegovina,Brazil,Bulgaria,Cambodia,Cameroon,Canada,Chile,China,Colombia,Cyprus,Czech Republic,Denmark,Dominica,Dominican Republic,Ecuador,Egypt,Fiji,Finland,France,Germany,Greece,Guadaloupe,Guyana,Hong Kong,Hungary,Iceland,India,Indonesia,Iran,Ireland,Israel,Italy,Jamaica,Japan,Jordan,Kazakhstan,Kenya,Kyrgyz Republic,Lebanon,Libyan Arab Jamahiriya,Lithuania,Luxembourg,Malaysia,Malta,Mexico,Monaco,Morocco,Netherlands,New Zealand,Nigeria,Norway,Pakistan,Panama,Peru,Philippines,Poland,Portugal,Romania,Russia,Serbia,Serbia and Montenegro,Singapore,Slovakia,Slovenia,South Africa,South Korea,Spain,Sweden,Switzerland,Taiwan,Thailand,Tunisia,Turkey,Ukraine,United Arab Emirates,United Kingdom,United States of America,company_Amblin Entertainment,company_BBC Films,company_Canal+,company_Castle Rock Entertainment,company_Columbia Pictures,company_Columbia Pictures Corporation,company_Davis Entertainment,company_Dimension Films,company_DreamWorks Animation,company_DreamWorks SKG,company_Dune Entertainment,company_Dune Entertainment III,company_Epsilon Motion Pictures,company_Film4,company_Focus Features,company_Fox 2000 Pictures,company_Fox Searchlight Pictures,company_Happy Madison Productions,company_Imagine Entertainment,company_Ingenious Film Partners,company_Lakeshore Entertainment,company_Legendary Pictures,company_Lions Gate Films,company_Lionsgate,company_Metro-Goldwyn-Mayer (MGM),company_Miramax Films,company_New Line Cinema,company_New Regency Pictures,company_Original Film,company_Paramount Pictures,company_Regency Enterprises,company_Relativity Media,company_Scott Free Productions,company_Scott Rudin Productions,company_Screen Gems,company_Silver Pictures,company_Spyglass Entertainment,company_Studio Babelsberg,company_StudioCanal,company_Summit Entertainment,company_TSG Entertainment,company_The Weinstein Company,company_Touchstone Pictures,company_TriStar Pictures,company_Twentieth Century Fox Film Corporation,company_UK Film Council,company_United Artists,company_Universal Pictures,company_Village Roadshow Pictures,company_Walt Disney Pictures,company_Warner Bros.,company_Working Title Films,company_others,release_month_1,release_month_2,release_month_3,release_month_4,release_month_5,release_month_6,release_month_7,release_month_8,release_month_9,release_month_10,release_month_11,release_month_12,revenue_relative_2020,year,AVE Inflation_x,Relative-Year2020 Value,YEAR_y,Relative-Year2020 Value wrong,Relative-Year2020 Value right,wrong budget
2787,2787,1497,The Naked Gun 33⅓: The Final Insult,30000000,en,28.624038,1994-03-18,51132598,6.3,521,"['undercover', 'spoof', 'state prison']",83.0,31,33834029.61720567,103212056.98803908,5.966666666666666,1,2,1,2,53397169.96085106,19.940256839389484,0.0,0.0,0.0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,91011200.86486244,1994,2.6,1.7799056653617022,1994,0.5618275279756393,1.7799056653617022,16854825.83926918
2788,2788,1598,Timecop,27000000,en,13.308126999999999,1994-09-15,101646581,5.5,282,"['martial arts', 'time travel', 'science fiction', 'alternative reality']",99.0,15,47588399.71854625,46868481.908831395,5.36,1,3,6,4,48057452.96476596,19.940256839389484,0.0,0.0,0.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,180921325.38654715,1994,2.6,1.7799056653617022,1994,0.5618275279756393,1.7799056653617022,15169343.25534226
2789,2789,1675,Highlander: The Final Dimension,26000000,en,7.964450999999999,1994-11-29,36800000,4.5,110,"['japan', 'new york', 'scotland', 'morocco', 'good and bad']",99.0,8,31147524.402947765,20675253.029503524,4.5,1,4,4,3,46277547.29940426,19.940256839389484,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,65500528.48531064,1994,2.6,1.7799056653617022,1994,0.5618275279756393,1.7799056653617022,14607515.72736662
2790,2790,1741,The Shawshank Redemption,25000000,en,136.747729,1994-09-23,28341469,8.5,8205,"['prison', 'corruption', 'police brutality', 'prison cell', 'delinquent', 'parole board', 'escape from prison', 'wrongful imprisonment', 'framed for murder', '1940s']",142.0,42,56736692.3336981,66433996.53751549,7.5,1,2,1,2,44497641.63404255,19.940256839389484,0.0,1.0,0.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,50445141.23777306,1994,2.6,1.7799056653617022,1994,0.5618275279756393,1.7799056653617022,14045688.199390981
2791,2791,1750,Don Juan DeMarco,25000000,en,8.870614,1994-10-01,22200000,6.2,183,"['sex addiction', 'love', 'mental institution', 'patient', 'psychiatrist', 'don juan']",97.0,13,83492023.86567058,12472571.121059192,6.2,1,2,2,3,44497641.63404255,19.940256839389484,0.0,0.0,0.0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,39513905.77102979,1994,2.6,1.7799056653617022,1994,0.5618275279756393,1.7799056653617022,14045688.199390981
2792,2792,1848,The Santa Clause,22000000,en,16.234053,1994-11-10,189833357,6.3,489,"['holiday', 'christmas party', 'santa claus', 'deal', 'christmas tree', 'christmas']",97.0,11,90591158.07306154,106653605.69062702,6.3,1,2,2,4,39157924.63795745,19.940256839389484,0.0,0.0,0.0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,337885467.59893054,1994,2.6,1.7799056653617022,1994,0.5618275279756393,1.7799056653617022,12360205.615464063
2793,2793,2032,Rapa Nui,20000000,en,3.5819059999999996,1994-09-09,305070,6.2,33,"['in love with enemy', 'indigenous', 'island']",107.0,15,171396.7239595283,89543138.80289125,6.34,1,2,5,1,35598113.30723404,19.940256839389484,0.0,0.0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,542995.8213318945,1994,2.6,1.7799056653617022,1994,0.5618275279756393,1.7799056653617022,11236550.559512787
2794,2794,2065,The Mask,23000000,en,85.30318,1994-07-29,351583407,6.6,2472,"['dual identity', 'bank', 'mockery', 'green', 'balloon', 'jail cell', 'norse mythology']",101.0,16,180358249.19817242,118448166.17633232,6.0,1,2,2,4,40937830.30331915,19.940256839389484,0.0,0.0,0.0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,625785297.9664693,1994,2.6,1.7799056653617022,1994,0.5618275279756393,1.7799056653617022,12922033.143439703
2795,2795,2108,Ed Wood,18000000,en,24.548633,1994-09-27,5887457,7.3,630,"['individual', 'taxi', 'transsexuality', 'fortune teller', 'film business', 'film making', 'film producer', 'vororte', 'film maker', 'boxer', 'film director', 'oddball', 'celebrity', 'morphine', 'movie studio', 'los angeles', 'drug addict', 'cult director', 'theremin', 'handgun', 'trick or treating', 'actor', 'transvestite']",127.0,68,82729979.09284064,167900456.09769958,6.728571428571428,1,2,1,3,32038301.97651064,19.940256839389484,0.0,0.0,0.0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10479118.068873413,1994,2.6,1.7799056653617022,1994,0.5618275279756393,1.7799056653617022,10112895.503561508
2796,2796,2170,Dumb and Dumber,16000000,en,35.77706699999999,1994-12-16,247275374,6.5,1859,"['gas station', 'motel', 'utah', 'stupidity', 'pill', 'prank', 'cigar smoking', 'violence', 'criminal', 'fired from the job', 'clumsiness', 'stepmother stepdaughter relationship', 'sitting on a toilet', 'aspen colorado', 'parakeet', 'defecation', 'scooter', 'hotel suite', 'endangered species', 'foolish', 'laxative']",107.0,80,86302193.09208629,83275414.23475088,5.827272727272727,2,2,2,1,28478490.645787235,19.940256839389484,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,440126839.08703375,1994,2.6,1.7799056653617022,1994,0.5618275279756393,1.7799056653617022,8989240.44761023
2797,2797,2382,Serial Mom,13000000,en,6.170139,1994-04-13,7820688,6.4,135,"['housewife', 'protection', 'motherly love', 'evil mother', 'murder', 'independent film', 'perfection']",95.0,67,8154801.606195077,2672726.9953628825,6.3000000000000025,1,2,2,4,23138773.64970213,19.940256839389484,1.0,0.0,0.0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,13920086.87822628,1994,2.6,1.7799056653617022,1994,0.5618275279756393,1.7799056653617022,7303757.86368331
2798,2798,2423,Ace Ventura: Pet Detective,15000000,en,41.249004,1994-02-04,107217396,6.4,1648,"['dolphin', 'mascot', 'private detective', 'pets']",86.0,19,74019539.22669281,126019549.9501146,6.142857142857142,1,2,2,2,26698584.98042553,19.940256839389484,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,190836850.5657291,1994,2.6,1.7799056653617022,1994,0.5618275279756393,1.7799056653617022,8427412.91963459
2799,2799,2526,There Goes My Baby,10500000,en,0.037073,1994-09-02,123509,8.5,2,[],99.0,9,15678477.035079112,69390.75615274323,8.5,1,2,1,2,18689009.486297872,19.940256839389484,0.0,0.0,0.0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,219834.36882315853,1994,2.6,1.7799056653617022,1994,0.5618275279756393,1.7799056653617022,5899189.043744213
2800,2800,2559,A Low Down Dirty Shame,10000000,en,3.290639,1994-11-23,29392418,6.0,31,"['fbi', 'drug crime', 'violence', 'drug', 'private detective', 'blast']",100.0,40,72878171.49189086,67544709.39655252,5.75,1,2,2,3,17799056.65361702,19.940256839389484,0.0,0.0,0.0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,52315731.31687927,1994,2.6,1.7799056653617022,1994,0.5618275279756393,1.7799056653617022,5618275.279756393
2802,2802,2652,PCU,9000000,en,8.738737,1994-04-29,4350774,6.0,41,"['mascot', 'beer keg', 'political correctness', 'ultimate frisbee', 'funky music', 'fund raiser', 'stage diving']",79.0,36,43466904.1029978,2444384.601200684,6.0,1,2,1,1,16019150.98825532,19.940256839389484,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,7743967.291308395,1994,2.6,1.7799056653617022,1994,0.5618275279756393,1.7799056653617022,5056447.751780754
2803,2803,2678,Pulp Fiction,8000000,en,121.463076,1994-10-08,213928762,8.3,8428,"['transporter', 'brothel', 'drug dealer', 'boxer', 'massage', 'stolen money', 'crime boss', 'dance contest', 'junkyard', 'kamikaze', 'ambiguous ending', 'briefcase', 'redemption', 'heirloom', 'pulp fiction', 'reference to al green', 'theft', 'brutality']",154.0,54,98034213.59012473,117945285.25866994,7.55,1,2,3,2,14239245.322893618,19.940256839389484,1.0,0.0,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,380773015.4676153,1994,2.6,1.7799056653617022,1994,0.5618275279756393,1.7799056653617022,4494620.223805115
2804,2804,2691,New Nightmare,14000000,en,14.730796,1994-10-13,18090181,6.4,291,"['fire', 'kidnapping', 'nightmare', 'earthquake', 'insomnia', 'supernatural', 'celebrity', 'mascot', 'alternate dimension', 'fame', 'hospital', 'hollywood', 'storytelling', 'alternate reality', 'self-referential', 'reboot', 'film industry', 'disfigurement', 'sleepwalking', 'meta film', 'dreams', 'cameos']",112.0,42,10163561.671861878,45942095.13714437,6.027272727272727,1,2,1,4,24918679.31506383,19.940256839389484,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,32198815.649318624,1994,2.6,1.7799056653617022,1994,0.5618275279756393,1.7799056653617022,7865585.39165895
2806,2806,2917,Heavenly Creatures,5000000,en,8.753409,1994-09-02,3049135,7.0,294,"['mother', 'sex', 'secret', 'obsession', 'literature', 'nudity', 'fantasy', 'passion', 'love', 'friends', 'murder', 'independent film', 'lesbian', 'true', 'relationship']",99.0,14,26217050.911000624,564207388.0022764,7.333333333333332,1,2,4,2,8899528.32680851,19.940256839389484,0.0,0.0,0.0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,5427172.660952654,1994,2.6,1.7799056653617022,1994,0.5618275279756393,1.7799056653617022,2809137.6398781966
2807,2807,2941,Four Weddings and a Funeral,6000000,en,29.834065000000002,1994-03-09,254700832,6.6,632,"['upper class', 'love at first sight', 'wedding vows', 'marriage proposal', 'yuppie', ""love of one's life"", 'lone wolf', 'snob', 'witness', 'bride', 'bridegroom', 'bridesmaid', 'funeral', 'clumsy fellow', 'friendship', 'wedding', 'gay couple']",117.0,29,85540691.16538371,222666945.1805771,6.82,1,2,3,3,10679433.992170213,19.940256839389484,0.0,0.0,0.0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,453343453.8491392,1994,2.6,1.7799056653617022,1994,0.5618275279756393,1.7799056653617022,3370965.1678538355
2808,2808,3289,Hoop Dreams,700000,en,9.188431,1994-09-12,7830611,7.7,87,"['chicago', 'sports team', 'ghetto', 'narration', 'college', 'sport', 'basketball', 'high school sports', 'independent film', 'inner city', 'high school student']",171.0,3,4399452.820668849,2379042.1371933427,7.2,1,2,2,1,1245933.9657531916,19.940256839389484,0.0,0.0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,13937748.882143665,1994,2.6,1.7799056653617022,1994,0.5618275279756393,1.7799056653617022,393279.2695829475
2809,2809,3364,Clerks,27000,en,19.748658,1994-09-13,3151130,7.4,755,"['salesclerk', 'loser', 'aftercreditsstinger']",92.0,15,12350198.442181153,16518729.17649246,6.29090909090909,1,2,2,1,48057.452964765966,19.940256839389484,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,5608714.13929122,1994,2.6,1.7799056653617022,1994,0.5618275279756393,1.7799056653617022,15169.34325534226
